"gr:network","gr:site","gr:siteType","gr:wgs84Longitude","gr:wgs84Latitude"
"South","51d4f673-7189-4487-ba00-effb1d281394","registered",28.2326034969,11.1676166575
"South","18697d29-dfc0-4bab-83ea-8f183f87749b","registered",31.0194441413,12.899763997
"South","f9f736ae-79d7-404e-9a3a-7f572ed1279f","registered",31.1848608878,10.915568253
"South","fe65340d-9eea-47c7-9626-6a53a9c62faf","registered",25.4917800968,13.6175953474
"South","4fcabc5a-4af8-4405-8db1-98abb0837794","registered",24.9217880188,12.8275226067
"South","3a006370-e344-4423-a1d4-bf3c1a434cbc","registered",29.7636860121,12.2799493023
"South","7a432532-215f-456d-a14c-8327b5e23b75","registered",30.492261312,11.214101794
"South","54e04d42-e017-4cc3-bcf7-9afbb53590c0","registered",23.5732689223,11.8269193602
"South","848f0a59-3cc7-43dc-8928-805db954b73c","registered",27.237816493,11.296851266
"South","ea9efc1d-d1a1-4fcc-8f25-4ffd531799c9","registered",27.6203702744,10.7424247684
"South","283be6cd-8cba-40a2-8f05-fae0352d7ffd","registered",22.9699777584,12.8798335863
"South","b0e2e412-b163-4785-9ce5-08c9103b7d32","registered",26.1900278255,12.6560246189
"South","04f366b9-cb58-4ffe-ac64-f03fb1700f7c","registered",23.6692712259,11.6684481269
"South","9258339d-12a1-4d71-8075-4b198ade6a81","registered",30.2748363794,10.9576157334
"South","ec1a5e58-a3a1-45de-b6c5-4ae8350ac28d","registered",27.8672066614,12.5132308618
"South","f3cee532-bc94-4f1e-be3f-25dc1eab6e03","registered",25.9963317711,11.2348964935
"South","1ed4723f-fa6c-4ee6-919b-8bcc3815bdc1","registered",28.4497118155,10.7947824346
"South","5b1e739e-ac84-4162-a660-db6144bc2e9f","registered",28.7568900538,12.2877896269
"South","c25f5370-1103-4a99-8cb5-bd6bf2787821","registered",28.9693112578,12.4866069821
"South","c57999a9-8d90-4ae1-ba9a-aec170f526da","registered",26.9432645473,10.2460761053
"South","51b020d3-feb3-43c3-a5c4-5e0d2009469b","registered",27.6461517434,10.5792747378
"South","62e2bd4a-c98a-4e7b-b140-9885b405c5b2","registered",26.0000369855,13.6402757207
"South","74944580-f166-4463-9c2c-a36f53a7bfed","registered",22.9765216245,11.8465878075
"South","6bba2da6-36aa-486c-a89f-a43ac091c70c","registered",24.7045150561,13.6847698794
"South","1f19531c-ccf1-45d2-9438-b7f08b13e0cc","registered",26.0770679982,12.4498222266
"South","245b6a63-dfad-4ef0-8a57-4a3b3341ea0b","registered",30.121154012,11.8041946831
"South","2dae616b-05ae-4ee7-887f-77cb3f34ec5b","registered",24.1044445113,13.4740356476
"South","f518bc8b-49b9-40c8-a298-c99ce616bd5f","registered",30.3609870694,12.5792679476
"South","a92a83ff-a352-4f5c-8a37-de3f15763416","registered",23.721191937,10.9127151947
"South","5d8604c7-af62-4732-95dc-d7d987f4ed63","registered",29.0403631962,12.4030287293
"South","4f90c5f1-ea2a-4d5c-bcd7-e9980a64d4ac","registered",23.6852102871,13.3639075864
"South","16fd139a-1a60-40ab-b4f4-f515f55b4adc","registered",25.062982848,11.7357940639
"South","05120a71-51ca-4f06-98ca-0d882807db84","registered",28.7113797322,13.1893061814
"South","ebb18d6c-6a97-4443-a6d2-b44486bddb23","registered",24.4542510055,11.5306383695
"South","0cbc611c-40a0-4eb7-a6cc-16d4da65882c","registered",28.2289041322,11.773788128
"South","46234244-eaec-4b37-8ce9-18dda0e4d132","registered",23.8470965018,12.084734482
"South","ccac685b-3323-4c7a-b3c6-bdfc9cdcd8eb","registered",30.4680577929,13.1752729042
"South","0badd257-885d-4262-abd9-a3ce1d7a650e","registered",28.1770313221,11.9228222123
"South","67fbd054-5709-4c0a-bf5d-cf7cf12012a4","registered",24.8170561333,11.202367237
"South","6ab3c08c-d45a-41eb-be98-efae539020be","registered",28.0873835884,11.0104458601
"South","996f823d-1cfd-4529-b18c-ec6c16d8ac8e","registered",26.394461083,11.845218982
"South","576a8e8d-285d-422f-9547-318d736db665","registered",30.975658652,11.7179074882
"South","3b7152e1-b8cf-467b-ac9a-ff26a28cfeb7","registered",30.9694748805,11.2566188342
"South","966f103e-4542-4c35-a9fd-6febff8ee20d","registered",25.4780962725,12.197560944
"South","2e4c5fe4-5bfa-454c-ab83-0028685be563","registered",24.5901872298,11.4544359338
"South","27cba799-ef76-4e69-8ebd-3dcee40a8667","registered",23.6599948997,11.9168722694
"South","755dc6c8-0247-4c90-abc7-d0a9cfa3d685","registered",29.0660708513,11.2116294237
"South","2fcad468-1472-47f8-9b22-7f7729e73466","registered",25.7420598471,13.7306457294
"South","038add5a-c155-4413-b047-fe50d33d6957","registered",26.880462034,10.4490578419
"South","4b56b1f9-c406-4ec5-80a5-e261e58ea9a9","registered",24.2382225933,11.0536467394
"South","226557c0-5cb0-49ef-88a8-7cd7b9b1682d","registered",24.0228554197,10.115454967
"South","7cc63aa4-5d0f-4a3d-9d8e-eed7beedb825","registered",30.783292036,10.9121816181
"South","04ac9e89-0100-4fb0-b785-25cab2462636","registered",29.7070682849,12.0934478606
"South","adf8ff9d-1d6d-4bab-8b4c-5ef1bc4427ae","registered",26.5970618661,10.9396499629
"South","c06cf8a8-638b-4b69-b7b9-573de09909ba","registered",26.6817514875,12.3796101497
"South","14b1cbee-5b5f-4042-a34a-489856b4c1c2","registered",27.6713962707,10.6655910982
"South","d2dd0e7c-03ae-4638-8406-acff2266113b","registered",24.7945976045,10.5435129344
"South","2ca2dca0-f67d-4cb5-ab0d-06bb0d344b4b","registered",24.0134160364,11.4108849395
"South","f49c1f4a-1488-42cb-87ab-c170b1f4e0ce","registered",24.2427615057,12.6162336901
"South","57a4474a-055e-4245-a69a-bd9a31b13f78","registered",26.3245426769,11.8268483599
"South","a984cc24-5d61-47d1-8964-049bea822f84","registered",28.7209203465,12.0537664128
"South","dcaff158-9f3b-49dd-95f8-2f22a02fa88e","registered",29.6491006657,10.5334633462
"South","7e1a0483-c213-4799-a023-75dd3af82cd5","registered",23.670927941,13.1617654438
"South","c8bef5a9-c921-4766-968a-c16c6ca00dd7","registered",26.5603838228,13.3695716696
"South","4fedfc95-8b47-441f-ba03-afc21574c63a","registered",29.3237329386,12.7643075218
"South","6ace6e5b-99fa-4552-81c1-a52f05060a2d","registered",23.7183666301,11.8550683751
"South","72c5d5ad-2f4b-4bf4-a58f-5edbe2d0119a","registered",27.7274979243,10.4067356897
"South","73aff206-4567-4a9f-8b79-16cc4a4bd287","registered",31.2382473202,11.014063445
"South","2702fb79-a1c0-4003-9957-23307ef21821","registered",25.9472435581,13.1681488636
"South","e135f560-f389-417b-b9ad-23f892fbf246","registered",26.695852779,12.3586223843
"South","6becd3c7-2bef-4d3a-a642-091e6f375ebf","registered",24.8048973918,13.8900616799
"South","510eed0e-54b9-4edf-92cd-ce92642a50d6","registered",27.7164560433,12.3782105738
"South","9c938225-9c64-493a-9fc8-3d4930caaa19","registered",25.1034581854,13.3502311299
"South","d01caa22-dc72-4ab2-b06c-4618369f69e3","registered",24.5827481967,10.1822773709
"South","6ae5472c-3729-44f0-bbd8-aa6b2ab86b51","registered",28.9268244076,11.6688872318
"South","8aeba386-68a6-4b97-86e5-7d179f1b6d0f","registered",30.2437151984,12.2413492882
"South","e78397c5-eece-4852-ab88-86c0b3b820d5","registered",29.3872932718,12.4976839357
"South","2434e551-a062-404f-8a9e-a62522558157","registered",25.3948337059,12.2349345594
"South","12a04db5-66fb-4677-b556-799c9c27ca58","registered",24.9695649977,10.973098818
"South","437f3d18-4efc-46b0-a275-c0729eae8d69","registered",28.2978677347,10.2128782054
"South","3f430e16-8837-40da-b17a-57a08cf3e3ef","registered",31.349946948,13.3671571804
"South","ea97c941-7cad-4698-a6ac-8e6ab90e554c","registered",23.6045084697,11.8913797061
"South","9c7913f2-bc50-4074-9326-c185fdd95655","registered",31.3552818293,12.5071345309
"South","ff73c86d-1b98-4a3b-b225-289681d75fbc","registered",24.7139845059,10.3699739845
"South","cbba0ec6-68aa-48b4-adba-5b81a6478672","registered",26.032271111,12.1449278344
"South","8fcd731c-f579-4cc9-b4b6-c2356048543f","registered",23.3170089701,12.0249685959
"South","b5b3d0fb-1395-4683-abe7-636dcaae465a","registered",23.3710999273,12.5841827003
"South","fd10a11d-4d9b-468d-9f68-f7a45613f08b","registered",26.3871303505,11.5587447159
"South","24ca668b-a2ea-44db-925e-a5ba5b51252e","registered",27.2933918715,11.643699014
"South","c78ec12b-7bea-4778-95b6-e32cc4dd5748","registered",25.1610204101,11.2144452085
"South","b412716c-1f83-4afc-84a1-b93abb875d66","registered",31.0320455958,12.2095346901
"South","6217caf8-8914-49ff-a507-865e3af2ec13","registered",22.503534659,13.1392008294
"South","0d256cae-545d-4a04-a84d-c9ec198a8875","registered",22.8134932862,12.3481803346
"South","5f688c7f-d726-4ed2-bf98-44abba9471ab","registered",28.6438712476,10.2998020806
"South","d6334430-9efb-44f2-9012-7d37af56a762","registered",29.3236917898,12.9398999825
"South","ab8cea74-50fd-4b4f-86e4-a85c58a981bf","registered",25.9172315231,11.9118635789
"South","f23c3ed3-cd78-4ca6-97d1-67e537b0b0b0","registered",28.5064448056,11.4278530542
"South","7f9597ec-5066-40a0-8c41-ad01889a415f","registered",24.102046474,13.7659340314
"South","fca576e1-4c39-48dd-9f1c-832d3a9b0019","registered",29.3343219782,10.7177607715
"South","6d2b5212-3505-473f-bec2-73136d4b2384","registered",27.1213528411,12.9788986464
"South","06ae7038-dee7-4cbe-b292-f39f37346495","registered",25.2935833024,13.8741738927
"South","3fbaba10-58d6-487c-83a0-d5160f15e731","registered",27.4651434505,12.3791161094
"South","64e4b3b6-ea52-4535-ac05-ea9c7a4f74cf","registered",23.995521804,13.616601055
"South","3fff1ba0-b58a-4d65-a9f1-67170b924fab","registered",29.8544849411,11.4899924879
"South","f23fed77-2b6b-4bcd-ab68-97d4da896a46","registered",25.1349720986,13.6318177107
"South","5032f18b-4fb0-420f-abdb-d528eb7ca4e7","registered",23.425106108,13.3462991325
"South","1fab11c1-a665-4626-8378-1ed22939f609","registered",25.8032129026,13.1858471856
"South","3e48c04d-979d-41a3-87ca-3583a6397977","registered",23.4521734889,11.4186059849
"South","d876bd2d-43d3-48ad-8819-149d77ad3ece","registered",26.7634320971,11.183092589
"South","975beb64-46d8-4be4-8211-62b23148e916","registered",26.5956403033,11.0418215855
"South","3309c12a-c8f1-41af-9631-8d91fce63344","registered",26.2271572968,12.5113808788
"South","aada8dc8-a088-4f95-a1ec-6cd5e12ebb6e","registered",28.8891731007,10.4068371459
"South","4ed8762c-f6c0-4ede-a466-9806887e2c0b","registered",25.0747750148,11.5808887499
"South","a6abe3e9-4293-4647-b2a7-4fefbf59fb34","registered",29.4535771071,11.156513351
"South","fa58e273-ac66-43d9-96e9-ffd32487b612","registered",27.6892369806,12.0730181905
"South","610763fb-e5e1-4f57-97a9-3ee0f6e64e23","registered",27.3993341908,11.7346977443
"South","9ef0457e-78a8-4fca-b4ec-5425418858a6","registered",22.7731754922,13.1425630299
"South","7d5b52f2-3cc5-448f-8b2d-a0e33918dde4","registered",30.8074476628,12.5072192394
"South","74681576-ada7-4807-aba4-275f4b697e60","registered",29.9849292331,12.9156345447
"South","89e2653f-ae6a-4132-9b3a-bc24d0983623","registered",31.8917827349,11.3402407591
"South","367b4ab7-0085-4ebf-87d0-c381346279b5","registered",31.334452328,12.3640584976
"South","1d053909-85f4-4928-b0f3-43542f5e700b","registered",25.8962476134,11.4379622563
"South","7bc54d07-0b98-4bee-9195-74456c8a2a22","registered",25.0415940606,12.1188946989
"South","20259c8e-55a2-4d73-946d-e029e00b66b2","registered",28.3934895946,10.3491022007
"South","8d0aa8b4-1905-4299-979b-ce670d4babcb","registered",26.8410558246,11.7521185872
"South","90e3c24b-9f26-4cdc-a5df-a8992d985eca","registered",28.5215689148,10.7416484704
"South","476145bc-0501-4a9f-a136-d28a5cb20da3","registered",28.9070169944,12.4551147812
"South","f77544d8-ed18-41a2-9d73-d4b6dcb4a8a4","registered",26.579404968,11.4496840942
"South","da25dd14-a56c-4d6a-ae12-2570f09c2d85","registered",27.0935308711,12.7699344993
"South","79410f19-cea8-40b9-b880-d05b057113a4","registered",24.6994720948,10.1063390112
"South","f3546cbe-079c-4891-b6c7-4c205ce594df","registered",24.1194686857,11.4617662596
"South","3f89eca5-7139-4b7b-8764-eda78caabd58","registered",27.1540049217,12.0957241006
"South","487a87fd-f321-4586-8192-299456473356","registered",27.6143763716,11.2170593649
"South","c8f08fd0-294f-4057-8d2b-6fbc518078de","registered",23.5406410546,13.5197696966
"South","56131ced-8443-4c35-bf0f-b2cdc5847255","registered",29.6403451113,10.7395236483
"South","b9033892-82c6-469f-9ee9-b0db79d14f75","registered",24.7160657128,13.093079779
"South","288a49e8-9ee7-4a16-a21e-df095b7eb002","registered",24.9094941389,11.3409189778
"South","39422689-f799-4635-94b9-9b784a324e19","registered",30.4077855232,11.5612239592
"South","6e15775b-5cae-4034-9953-4c69f0a9b91f","registered",28.2731727595,11.8511752782
"South","ec91ca84-8cbc-41fd-a389-a9b98819b308","registered",29.7135502923,13.1638390562
"South","d01ceb39-8d66-48da-9ccf-a4d96d8cb1de","registered",28.8323984861,11.6004121719
"South","18a598a8-1b8f-4998-bb29-a571a9b68cb0","registered",24.8663340864,12.8741382395
"South","22e1a84a-3a7c-4bc4-a84d-0088140a9bd4","registered",30.0738233194,12.1672870831
"South","f2d00278-dd57-4958-a5bb-1e396d5e4566","registered",28.8015206666,12.0591253379
"South","a1bcddb0-3437-4738-843c-445a10c92147","registered",24.4440316743,9.6522122948
"South","127300e2-53aa-42bd-9055-3405c260568e","registered",28.9299085693,10.1014618825
"South","682f1d2d-02f2-4c37-8567-7cdab2a70d9f","registered",30.8531272829,12.1729111954
"South","d17632cc-f2c5-49b8-a13a-8e65c88fe067","registered",27.1382972368,11.900499838
"South","0a2d834a-726c-4eaf-8c48-094d3c7a4bb9","registered",26.282087414,11.9892402371
"South","37cd87e5-930c-4d91-bc41-4d4a6d484f26","registered",23.1251539009,12.5021026936
"South","0f91b89e-125b-43bb-a49a-0dd57d260c50","registered",24.314424968,12.4600037144
"South","7c9b85a4-841f-4b4e-b3a9-f97e71895405","registered",27.0995756216,12.6486749367
"South","e2452516-d7f8-4241-9171-460d75479070","registered",24.6889589613,11.7228413851
"South","5f9ac445-77f7-4fd2-b253-cbc4718565ca","registered",30.1763373725,10.7755655448
"South","d3823dd5-99cd-4681-ab04-9852b3cf438e","registered",31.6820906966,12.1472593097
"South","129d18ed-0278-457f-bd58-5bcb285b97a8","registered",23.356990183,11.8909366309
"South","3142065a-a0ae-4938-812e-4e899b4b94be","registered",28.9417731325,12.8160639712
"South","1211e2b9-cb70-4cb3-806e-df83f4e0da47","registered",22.5258108298,13.1186331165
"South","cbec8bed-e86d-4fce-bea5-a4be297363e4","registered",22.6696989137,12.6302031793
"South","05d39b58-f06a-4059-b14f-3595d3802661","registered",29.9824628939,11.9448029888
"South","41210b99-6b45-49d3-b83b-45638543d1f8","registered",25.3124856156,13.2171675615
"South","8f5660cd-bd77-43bf-904d-fa92d656947e","registered",28.4851136431,10.6682530248
"South","94c4fb52-d31e-4447-a0e9-e073fab1def4","registered",28.7789194414,10.8148862453
"South","ea860a3d-1816-40ec-901a-b93849a3d688","registered",30.6127960409,11.2690573908
"South","52b6141c-e68d-48cd-9ae7-d5fbfac78648","registered",26.3513450331,13.362058827
"South","85a9a29f-a9ea-4e4c-b530-968c6f9e2ed8","registered",23.0878368899,12.3277685813
"South","79f309f4-40d3-4818-9f07-928534cb15e4","registered",28.929368146,12.9670965325
"South","94e34579-8703-4e7e-858e-0abbd4014efb","registered",26.9380162707,12.8057578957
"South","dcc4377c-e38a-4784-af7a-4716b668f227","registered",30.7711130465,12.4775718205
"South","59996e2b-dc0d-46c1-b526-eea80a5820cc","registered",28.8680469713,12.5739491551
"South","0e4b2df2-68e8-43f6-8c43-04f64aa308a7","registered",28.930061421,10.1108632263
"South","1e4561ff-29d6-4738-b92b-a07f1cb34907","registered",26.2251653813,11.2501501463
"South","8a07c663-68b4-4f39-bc32-02bf0fdd2bf6","registered",28.7137132155,12.8922801637
"South","f4dbd3a0-565f-4f30-bed4-bf97ab3f7d11","registered",23.5136445499,11.7740001493
"South","cf93635d-4763-4695-9c8f-20b409c66748","registered",25.7159198248,11.0730832792
"South","8000f57a-5983-43cd-8f1a-9aada159286f","registered",23.7625654687,12.3559533074
"South","674e0055-77da-4ec0-8963-64282ee58351","registered",27.7010194249,11.5732832031
"South","2c95c431-600b-4fd2-9b19-82a5fec890b1","registered",26.6380867897,13.3042525829
"South","536b892d-9b80-47d9-bd6c-73f3b56664de","registered",26.7898684721,12.0484199638
"South","751e165a-05d9-4d58-bd71-c9e6be8850cd","registered",23.2559583582,12.5454862711
"South","0de3a7f6-930a-4225-bf4c-6ddc34fc2f86","registered",27.3024741957,10.9317517536
"South","b94340d6-3fa5-4536-88fd-b8ce556d25c5","registered",27.6600306287,13.0385532888
"South","04284e56-c5a9-4030-9745-6385faa2826b","registered",29.5170792247,11.426821614
"South","8c2a5fd9-00b2-4646-9396-8afdd5302d8a","registered",24.9489726648,11.9757927832
"South","07f12619-b0e1-4a25-a31e-71b600046d5b","registered",23.7053799104,11.8694757193
"South","92435d8f-b418-41c8-bf89-5cbe21a7a96c","registered",27.1512539725,12.2091864368
"South","ac56fbfa-a791-42ce-9ef4-df688a6d514e","registered",25.7178210527,11.8448450184
"South","54fbad67-7199-45b7-b67b-f488ffaa56fe","registered",29.5942507411,12.3693818041
"South","52344c29-3953-4242-98a1-00e9b5d3a95d","registered",30.5093271443,12.561124326
"South","f1dbdc3d-ddae-49d4-8969-f100e15eb9b6","registered",29.6587085759,12.5401361692
"South","ad7bd228-79f5-44d0-808a-1659fac6cc44","registered",27.8587512453,11.9266781636
"South","637b4982-5156-4736-954e-23c0b9eea063","registered",23.6557460552,11.3657486605
"South","1a7aab69-0f27-441b-9680-bd87b27d9e00","registered",26.8953292812,10.1486994459
"South","1f978f6f-b78a-4091-a1a8-61478cbce374","registered",30.926313873,12.9776956177
"South","b1455732-bd64-4c7f-bf68-2e1816702f82","registered",31.5746883221,11.2759425996
"South","95a374c0-e04f-4981-b082-31eb2fde4a91","registered",31.1978156985,10.7689386943
"South","2320707e-6a7a-4c9e-81cc-ab3f184c82a2","registered",23.7104205775,11.3126600049
"South","9e5a118c-ec33-4cb4-b9eb-023a0db362c8","registered",25.4669210012,12.0064382357
"South","ab55e01c-65c5-4006-a3b3-50adfa909462","registered",29.2225613196,12.2160034072
"South","13e2e025-4cba-4899-9413-b1e37ba5591f","registered",30.6882531273,12.5743792883
"Khartoum White Nile","c2bd4887-dc91-4f38-a4ad-f8a265c64e1c","monitored",32.2636699416,14.839386033
"Khartoum White Nile","dc86dde5-57ab-455f-adf4-0723d5082622","monitored",32.4358078865,12.2602225304
"Khartoum White Nile","bdfb5824-2151-4729-b3df-b695b8b54d21","monitored",32.6097318591,15.3333232816
"Khartoum White Nile","093d09ba-e990-412d-8553-4f4cf0f25bee","monitored",32.436089693,16.3044557427
"Khartoum White Nile","8a6353be-e307-4e19-ae77-4b1415c0e5e3","monitored",32.1474326837,13.9163754493
"Khartoum White Nile","58a7c51e-2a68-4a41-a184-ba2b0fbbd598","monitored",33.1223990387,16.9485041331
"Khartoum White Nile","bbde2d8c-6393-45e3-935f-6fa9b8a74d62","monitored",32.5129675976,15.017564925
"Khartoum White Nile","827ac61e-2dce-41e7-8ba0-9654e6279647","monitored",33.0028545256,16.3387919058
"Khartoum White Nile","e52a5ed9-5f94-48b2-8852-194d81cc727c","monitored",32.2985276081,12.3393654729
"Khartoum White Nile","4ccdc496-00f6-4c47-8337-bf7ffd9aefe8","monitored",32.690592873,13.258746811
"Khartoum White Nile","d528fc5d-8ad9-44b5-b437-4ba21a1cd481","visited",32.6255838081,15.6177449577
"Khartoum White Nile","4b2b1399-b9a2-4fd1-a6f3-fb20a71a9516","visited",33.0922752775,12.8697508041
"Khartoum White Nile","7ce75668-dff3-49cb-aad3-7bdcc8163829","visited",31.9272824974,14.0287255175
"Khartoum White Nile","dc51baa2-618c-45ce-8d8c-e70d83c2a975","visited",32.6618983075,12.6021621486
"Khartoum White Nile","b682ad72-b1bf-4690-8f00-e1003b37496c","visited",32.3831138934,14.2176396816
"Khartoum White Nile","1710e2fb-5f1a-4f64-9511-adf7f0ebf01d","visited",31.9991411453,12.6265673977
"Khartoum White Nile","eced4408-cf43-4388-969d-f6955ec587fa","visited",32.2211389962,15.7652909063
"Khartoum White Nile","37ca6ac3-3720-43a2-a1c2-b3575f35b4ba","visited",32.7312357634,16.4941553931
"Khartoum White Nile","74c58d73-654c-4fc9-b5f1-e629f0a0aa5a","visited",32.3998011697,15.706632064
"Khartoum White Nile","c9213c98-32d6-4607-b9e1-9f1a7efe32a5","visited",32.8746441574,12.3115319502
"Khartoum White Nile","52f94a63-d72c-4c45-883a-b8a1b6c6399e","visited",32.4737705028,16.2216938107
"Khartoum White Nile","9914d551-f6be-4471-afcc-7598c1818800","visited",32.4896998648,15.1252434366
"Khartoum White Nile","493d74c5-a4aa-494e-a9d0-f80068036895","visited",33.1547748842,12.3556966855
"Khartoum White Nile","63e5de73-c2de-4a43-bcb2-6934f6702792","visited",32.4769119306,15.7248554561
"Khartoum White Nile","b7c8a476-6010-4841-9c68-6a57fe1ec878","visited",32.6245397878,12.3453037531
"Khartoum White Nile","65b19031-1238-4682-ad03-dc9cc859c3f0","visited",32.161047478,12.794550924
"Khartoum White Nile","9814c271-426c-4c3c-aac7-a9d31116fcaf","visited",33.4955360198,16.8762636714
"Khartoum White Nile","7c0da21e-ab3c-4e39-be21-fce9dfd753dd","visited",32.5417095278,16.1028722607
"Khartoum White Nile","b562d459-a2a4-43fc-84b0-533bc42844ba","visited",32.0000516652,14.064253043
"Khartoum White Nile","50269244-9620-47d5-92e9-85542fc5345e","visited",32.5009948895,13.781519615
"Khartoum White Nile","17ddc146-0938-40c7-b330-9f0f836d067f","visited",33.0462726655,16.7470980432
"Khartoum White Nile","ddc99656-6d3f-4d95-8e05-3704d67fc338","visited",32.0468739733,13.9682347764
"Khartoum White Nile","007dc060-48e3-4313-9eda-e2b783014985","visited",33.4194435107,16.8380549826
"Khartoum White Nile","78377466-995f-4068-a60d-0106f32571f8","visited",33.1366997414,16.482652261
"Khartoum White Nile","42ec9dcd-606e-474d-bf0e-81baee9a1ac1","visited",32.9631742074,16.227794607
"Khartoum White Nile","7952a040-f63a-4ae4-8494-93d742a8339d","visited",32.5292591146,12.5540580982
"Khartoum White Nile","25babe00-be4d-43bf-9121-cd90ce4ef0de","visited",32.3717237722,15.9197583667
"Khartoum White Nile","b3e18a47-efd7-41fb-9896-92fde35b3f72","visited",32.8498192579,16.6457926082
"Khartoum White Nile","43d98ae2-5cbb-49d5-bcba-9c52453b0c5e","visited",33.292834955,16.9279985483
"Khartoum White Nile","7569b3da-fc91-4154-8912-7641e0d58586","visited",32.3142207669,15.4251561703
"Khartoum White Nile","8a7c0b7d-b05d-449d-a8cf-ed61ca3baf9a","visited",31.9077452275,14.232280316
"Khartoum White Nile","a380848e-5dd5-4ea6-8ae1-dd031d61e47a","visited",31.900877812,12.6379262607
"Khartoum White Nile","33627f07-ac0a-408f-beb0-83d992918c1b","visited",32.3093273966,14.060074833
"Khartoum White Nile","85a61c52-3a48-41c1-932b-9b51195c560d","visited",32.6378155088,13.9989816644
"Khartoum White Nile","1579c7e3-f186-4b42-927a-8ab31fe4154a","visited",32.9221035516,12.7795572159
"Khartoum White Nile","cec96cc7-e8a4-4edc-ba03-00bf63501c9a","visited",32.9427203114,12.5670076019
"Khartoum White Nile","3990679b-bb7b-426c-b052-61eac76741e8","visited",32.0832852972,12.3986308831
"Khartoum White Nile","5927f4b1-b04a-4c5e-8b45-658660905e7b","visited",32.9452691571,12.7900855299
"Khartoum White Nile","db0da5aa-3a56-45c3-b246-fc6514881829","visited",32.5651844978,13.0955509139
"Khartoum White Nile","b5a335da-1173-4569-82fa-bbafc0b31bc0","visited",33.1820779785,16.9768412641
"Khartoum White Nile","2f9da04f-1f86-4f9f-bc77-4d5ba3f06973","visited",33.4483281136,16.4542949319
"Khartoum White Nile","e7d331be-2e07-470e-a52f-9e5125ae9768","visited",32.5005612265,14.1609913535
"Khartoum White Nile","64ca5df2-5d71-4480-ba18-27412802c9d3","visited",32.1714324339,14.6559259827
"Khartoum White Nile","d5c9b0db-b040-4813-8311-89cf17b2c5a4","visited",32.8527245824,12.5552008682
"Khartoum White Nile","d7d130a0-2933-499d-9eda-8aab2446e5c6","visited",32.0483263644,14.7605101228
"Khartoum White Nile","99a96fdf-35b6-4967-8c60-2ff074778fa0","visited",32.4588649087,15.5946369386
"Khartoum White Nile","0835873b-28c3-4021-b634-db600279c2f6","visited",33.4837658987,16.7598912537
"Khartoum White Nile","3033339a-c899-4385-bed8-3eb7a7d12c65","visited",32.5056105983,15.3560814966
"Khartoum White Nile","998d95a8-f200-4a6f-8054-5a898de527ac","visited",33.5695317358,16.9210374412
"Khartoum White Nile","59040526-2a9f-4ff6-a257-0c7398add14c","visited",33.4518131795,16.6523687543
"Khartoum White Nile","56e19071-1019-475a-930a-bf43de76ddcd","registered",33.0629652564,16.6386432221
"Khartoum White Nile","836b3f8c-a113-4617-af31-9a0115e5aab4","registered",32.0373334336,12.756528675
"Khartoum White Nile","4b042443-445f-43a3-ad63-0ff568a473b5","registered",33.0344364972,13.0659997283
"Khartoum White Nile","13a3f2d2-867c-47c1-a59c-c7490eba9849","registered",32.6099533848,16.4650097602
"Khartoum White Nile","bffa79ee-cb12-4435-8f85-1c138577793d","registered",31.9273871143,14.180428134
"Khartoum White Nile","05c994bb-9198-4096-bd8e-535745ab3450","registered",31.949073317,14.4234583212
"Khartoum White Nile","79ac7ebd-39b2-4206-a60d-6c7b3c7d122f","registered",32.0300890216,14.0525291676
"Khartoum White Nile","6e42447b-b0f6-400e-896d-8deb8658fce5","registered",32.4781294485,14.6407522085
"Khartoum White Nile","c28f0398-ca6c-4e47-860f-3f6155fb4a9a","registered",32.6908893943,13.3571927962
"Khartoum White Nile","77f9b1e2-cd2e-4f34-b6b7-7031d5a9380f","registered",32.3166236396,15.2421947401
"Khartoum White Nile","5d646917-af43-4290-8f03-d63dfbea5bcc","registered",32.7222589914,12.4659813099
"Khartoum White Nile","b2dc4217-0024-4b76-972a-0f96130226de","registered",32.3041729377,14.4503503649
"Khartoum White Nile","a75b51ff-4557-4400-9587-cdde6db2725a","registered",33.0594074926,16.5848163018
"Khartoum White Nile","5d29173a-4c68-4e80-8054-cd52acb2f04d","registered",33.5244751858,16.7548031584
"Khartoum White Nile","20ac1bdb-abbb-4043-9044-a2c6c093bca7","registered",32.668800597,13.9799952876
"Khartoum White Nile","effb8844-cd1b-4001-a8cd-c1c5c89d65dd","registered",32.3927329399,15.6909777049
"Khartoum White Nile","050f3645-ca51-4777-a879-be52d76aec72","registered",32.0433168597,12.5938093227
"Khartoum White Nile","2f3ee7cc-05fe-40c7-a054-f78ba2e78856","registered",32.3623545811,15.0815400197
"Khartoum White Nile","e7e7ca26-79c6-4530-9e08-f6c5a41324d7","registered",33.4614594586,17.037176631
"Khartoum White Nile","c9417458-6ab1-45ab-ba89-17c68743da7a","registered",32.8706741979,15.5748499638
"Khartoum White Nile","858b18a6-e87d-452c-926c-d550acbefb47","registered",32.3795249723,13.1816155917
"Khartoum White Nile","d290b80d-53de-43dc-bf61-de79cce630a5","registered",32.8041346241,15.6038889871
"Khartoum White Nile","f411850c-0502-4409-9533-0b59984442cb","registered",33.0189635981,16.1225564291
"Khartoum White Nile","c58c5bbd-da9d-458e-8cd1-6f131336b38c","registered",32.9437965324,16.3488881286
